tsne_1 tsne_2 label subject_code visual_run_index
29.39329529 2.61154819 0 16 394
27.60452461 -1.67861235 0 16 395
24.50792503 -4.58753490 0 16 396
15.71037197 -0.81548220 0 16 397
17.27471924 5.83784819 0 16 398
31.42554665 19.48803711 0 16 399
29.00640297 14.71329784 0 16 400
32.36170959 7.44675636 0 16 401
31.08817482 1.03157866 0 16 402
23.80681610 -6.31278419 0 16 403
17.98959351 -7.86301708 0 16 404
5.35358715 -6.74646759 0 16 405
32.52863693 19.31837273 0 16 406
28.91288376 13.94903755 0 16 407
32.65240860 6.74733019 0 16 408
27.20739937 -4.25935650 0 16 409
26.76466370 -5.65198469 0 16 410
26.60290909 -9.38963604 0 16 411
22.19273376 5.32360268 0 16 412
32.26661682 19.59181786 0 16 413
29.87479782 14.92503452 0 16 414
32.46553040 9.88486767 0 16 415
30.81793022 2.67300034 0 16 416
26.63750076 -4.64631176 0 16 417
27.60279465 -7.61753702 0 16 418
22.17936516 3.88212514 0 16 419
32.71307755 19.56895828 0 16 420
28.93401909 15.48049736 0 16 421
33.06096268 9.16697884 0 16 422
30.85937309 2.09395838 0 16 423
25.06647873 -5.80141544 0 16 424
27.67047119 -7.48721552 0 16 425
22.31083870 3.75779009 0 16 426
33.56373215 19.45360184 0 16 427
30.70545769 12.21700382 0 16 428
32.80042267 6.38829422 0 16 429
29.17798042 0.00135224 0 16 430
28.46151352 -4.89825201 0 16 431
27.59664345 -10.38976479 0 16 432
50.06263733 -3.49838805 0 16 433
32.34603882 18.98134804 0 16 434
29.18349457 14.84593868 0 16 435
33.68087769 8.73402691 0 16 436
29.52777290 1.07089055 0 16 437
28.18029976 -4.05867767 0 16 438
27.04590416 -9.00576401 0 16 439
48.38516617 -4.08604622 0 16 440
33.22676086 17.86588478 0 16 441
46.53449631 -0.56977904 0 16 442
30.87899399 10.21922016 0 16 443
31.14370155 2.40431690 0 16 444
24.64171791 -5.91114330 0 16 445
18.61957550 -8.31202984 0 16 446
49.97747421 -6.13665295 0 16 447
48.59624481 -3.22379684 0 16 448
46.66165161 -0.36167586 0 16 449
32.67313004 9.54773712 0 16 450
31.67190361 2.08942842 0 16 451
25.23824692 -6.21203136 0 16 452
26.99024773 -9.19326782 0 16 453
22.26300049 5.75342894 0 16 454
28.60955811 13.04202938 0 16 455
31.81697273 7.72695065 0 16 456
28.50706673 -2.76969695 0 16 457
44.78390503 -17.62154961 0 16 458
49.02358627 -5.72403193 0 16 459
33.53878784 17.27511406 0 16 460
28.91427040 12.47056675 0 16 461
42.69814301 1.94566393 0 17 462
39.69651794 -0.45471704 0 17 463
39.09881592 -5.08276749 0 17 464
44.72293091 -14.58452606 0 17 465
47.15591049 -13.41607094 0 17 466
49.32781219 -11.66075993 0 17 467
53.10627747 -5.66302443 0 17 468
52.79610062 -2.14129066 0 17 469
51.05986404 0.93144083 0 17 470
47.90413666 3.48174429 0 17 471
44.09803772 2.79945874 0 17 472
40.45083618 0.33621144 0 17 473
39.53587723 -4.23737240 0 17 474
40.35982132 -7.32895470 0 17 475
45.83437347 -13.93100071 0 17 476
48.08046341 -12.66364861 0 17 477
51.56295013 -8.69394207 0 17 478
53.47883224 -4.90723181 0 17 479
51.20920944 0.58658588 0 17 480
45.17694473 2.87545967 0 17 481
39.91793823 -3.19252753 0 17 482
47.20788956 -14.51586246 0 17 483
53.36070633 -3.32962394 0 17 484
47.04036331 3.29512691 0 17 485
40.26004791 -1.42656541 0 17 486
46.01129532 -15.93016148 0 17 487
52.52311325 -5.74653816 0 17 488
49.04686737 2.00744724 0 17 489
41.19023895 -0.53323531 0 17 490
45.60928345 -15.54219913 0 17 491
51.83561707 -4.88048983 0 17 492
47.63974380 1.82315660 0 17 493
39.77592468 -2.43552089 0 17 494
47.55702591 -14.76703167 0 17 495
52.05523300 -2.64167190 0 17 496
45.63920212 2.16193819 0 17 497
40.26242828 -3.88711357 0 17 498
49.70480347 -12.88643169 0 17 499
50.17967987 0.69698066 0 17 500
41.80451965 -0.04341742 0 17 501
45.18102264 -16.11650467 0 17 502
52.03478241 -5.56289101 0 17 503
47.99755096 2.52661967 0 17 504
39.84445572 -1.78608978 0 17 505
46.67170715 -15.55164623 0 17 506
52.54686737 -4.50928831 0 17 507
48.05518723 1.94627988 0 17 508
40.83316803 -0.67874986 0 17 509
45.10450745 -15.75070667 0 17 510
51.68588638 -6.14458990 0 17 511
49.58549881 1.35581291 0 17 512
41.87981796 0.56379122 0 17 513
40.33390427 -5.94244051 0 17 514
49.60035324 -12.58478642 0 17 515
51.73702621 -0.45972168 0 17 516
45.32471466 2.58040404 0 17 517
39.75438690 -3.30092740 0 17 518
47.25495529 -14.31940937 0 17 519
52.75403976 -3.84621906 0 17 520
47.32066727 2.29321885 0 17 521
40.44953537 -1.72066021 0 17 522
46.01319122 -15.54253483 0 17 523
52.20461273 -5.08611345 0 17 524
48.29999924 2.19200301 0 17 525
40.89573669 -1.42791450 0 17 526
46.06688690 -15.06155586 0 17 527
52.18613434 -4.12002945 0 17 528
47.03298187 2.65743160 0 17 529
39.51671219 -2.04831958 0 17 530
