tsne_1 tsne_2 label subject_code visual_run_index
-73.72499847 -11.13744259 0 17 511
-67.54112244 -12.87804699 0 17 512
-70.66606140 -12.08620739 0 17 513
-68.30286407 -12.92249584 0 17 514
-67.20219421 -12.23869133 0 17 515
-73.45012665 -12.74697876 0 17 516
-71.06970215 -15.77427292 0 17 517
-71.27757263 -14.45162010 0 17 518
-66.88800049 -14.28905010 0 17 519
-68.19821167 -12.14719200 0 17 520
-70.66937256 -12.93057346 0 17 521
-69.91289520 -11.12149429 0 17 522
-70.61426544 -11.72907543 0 17 523
-68.40510559 -13.80137634 0 17 524
-72.17334747 -15.48207474 0 17 525
-70.30964661 -12.11009407 0 17 526
-70.60233307 -14.16436481 0 17 527
-73.92277527 -11.63070297 0 17 528
-65.19995117 -16.47562981 0 17 529
-64.32202911 -16.20914650 0 17 530
-66.79100037 -12.46118927 0 17 531
-69.43914032 -12.37052441 0 17 532
-70.99342346 -16.39641380 0 17 533
-70.87062836 -11.47387695 0 17 534
-73.71010590 -10.80707932 0 17 535
-58.72406769 -21.12200546 0 18 536
-54.95063019 -21.45580673 0 18 537
-58.99943161 -19.54647255 0 18 538
-68.75193787 -10.99253845 0 18 539
-59.56855011 -17.50548935 0 18 540
-57.65938950 -19.08968925 0 18 541
-52.50914383 -19.38599777 0 18 542
-56.62239838 -20.37484360 0 18 543
-55.58600998 -19.83797264 0 18 544
-54.39652634 -21.47880554 0 18 545
-48.72850037 -22.85947990 0 18 546
-62.45281219 -17.45336914 0 18 547
-57.42646027 -22.79034042 0 18 548
-76.09369659 -12.73483276 0 18 549
-76.19142914 -13.46472454 0 18 550
-76.79997253 -15.15944576 0 18 551
-53.74960709 -20.59173393 0 18 552
-44.66278076 -16.24892235 0 18 553
-42.42813873 -17.19037056 0 18 554
-70.50724792 -17.89489937 0 18 555
-77.97454834 -15.59224606 0 18 556
-76.40333557 -14.56168652 0 18 557
-52.42892838 -19.38583565 0 18 558
-46.84228516 -21.33830833 0 18 559
-51.44237518 -20.78935432 0 18 560
-54.10962677 -22.77103996 0 18 561
-47.93122864 -18.80534363 0 18 562
-59.28104782 -22.70433044 0 18 563
-58.80734253 -24.97027588 0 18 564
-76.45742798 -12.27665329 0 18 565
-55.56329727 -22.16044617 0 18 566
-56.93695450 -19.32070732 0 18 567
